img_id,xmin,ymin,xmax,ymax,class_id
000000000542.jpg,454.74016,130.38016199999998,497.81023999999996,224.84002199999998,person
000000000542.jpg,267.72,118.00984799999998,335.11008000000004,194.38988799999998,person
000000000542.jpg,278.48992,214.250102,309.24,350.12003400000003,person
000000000542.jpg,180.35968,277.73033200000003,198.12992,305.960116,handbag
000000000542.jpg,189.92,265.59984000000003,208.17024,291.889752,handbag
000000000542.jpg,466.92992000000004,224.52034,468.1600000000001,234.66013999999998,tie
000000000542.jpg,483.32959999999997,262.53974999999997,503.52992,292.499834,handbag
000000000542.jpg,441.12032,127.42026000000001,460.82016,153.68016400000002,person
000000000542.jpg,281.50975999999997,219.21013399999998,296.1696,294.090258,person
000000000143.jpg,426.8799,192.46999999999997,558.0597,368.82,bird
000000000143.jpg,128.18970000000002,104.46000000000001,223.9599,271.88,bird
000000000143.jpg,265.5897,126.88000000000001,365.58989999999994,289.65000000000003,bird
000000000143.jpg,243.52979999999997,271.01,340.5198,391.70000000000005,bird
000000000143.jpg,114.07980000000002,319.22,206.3598,480.47,bird
000000000143.jpg,35.9601,20.22,131.46030000000002,153.93,bird
000000000143.jpg,120.17999999999998,237.43000000000004,234.42,371.75,bird
000000000143.jpg,468.7101,320.79,562.9503,475.38000000000005,bird
000000000089.jpg,502.59999999999997,105.46992000000003,528.42976,237.85008000000002,knife
000000000089.jpg,476.62016,127.48992000000001,496.33984000000004,233.59968,knife
000000000089.jpg,528.80032,99.29975999999999,555.27008,237.18984,knife
000000000089.jpg,555.67008,100.89983999999998,576.53984,239.88,knife
000000000089.jpg,573.7295999999999,96.60024000000001,600.69984,239.39016,knife
000000000089.jpg,138.38016,202.70016,474.59008,472.96992,oven
000000000089.jpg,0.0,43.669920000000005,118.20031999999999,188.57999999999998,microwave
000000000089.jpg,476.68031999999994,333.94991999999996,567.13024,364.30992,book
000000000089.jpg,497.1599999999999,365.19024,611.2099199999999,398.89008,book
000000000089.jpg,513.13024,402.70967999999993,640.0,452.82984,book
000000000636.jpg,80.71991999999997,89.37023999999997,345.95016,625.5904,toilet
000000000443.jpg,198.61983999999995,53.27999999999997,571.03008,433.96992,cat
000000000443.jpg,117.57024000000001,1.0797599999999932,637.48,473.52984000000004,person
000000000443.jpg,488.62976000000003,2.1599999999999966,640.0,305.25983999999994,person
000000000443.jpg,500.59007999999994,194.87016,640.0,347.45016000000004,remote
000000000443.jpg,1.080319999999972,1.9000800000000027,569.9302399999999,472.14024,couch
000000000443.jpg,2.3699199999999934,152.68992,145.77983999999998,464.4,person
000000000626.jpg,312.52032,124.36008000000001,353.84,166.83,clock
000000000626.jpg,396.15008,129.71016,417.03008,176.62008,clock
000000000061.jpg,261.20032,205.92014,309.28032,263.1601,person
000000000061.jpg,393.39008000000007,210.34019999999998,425.92,250.079992,person
000000000061.jpg,370.11008,248.89976400000003,453.2,296.53978800000004,elephant
000000000061.jpg,223.24992,250.09999999999997,365.16992000000005,327.810096,elephant
000000000061.jpg,261.54016,196.57005999999998,295.75008,250.75026,person
000000000419.jpg,124.84,130.16976,170.04,282.99984,person
000000000419.jpg,140.80032,118.93008000000002,178.90015999999997,135.34992000000003,tennis racket
000000000419.jpg,124.23008000000002,91.38984,130.77024,98.57976000000001,sports ball
000000000419.jpg,458.52,228.82991999999996,589.52992,404.94,person
000000000419.jpg,434.22015999999996,202.49016,448.81984,216.85992,car
000000000419.jpg,529.32032,203.30016,545.6902400000001,214.29023999999998,car
000000000419.jpg,329.94016,202.72007999999997,363.28992000000005,214.44024,car
000000000328.jpg,434.74976000000004,283.15012550000006,469.75968,301.7899585,cell phone
000000000328.jpg,44.80959999999999,68.08991600000002,268.60992,424.99978,person
000000000328.jpg,197.90975999999998,90.52002349999998,403.03999999999996,479.8599465,person
000000000328.jpg,336.87039999999996,58.47981850000002,586.78016,484.5200275,person
000000000328.jpg,0.6003200000000106,104.75976,588.27008,479.49979799999994,bench
000000000328.jpg,245.6496,220.95,332.08992,258.370092,book
000000000328.jpg,350.46016,77.3101595,451.48032,142.92003449999999,car
000000000328.jpg,462.05983999999995,177.54019900000003,480.36959999999993,221.350165,tie
000000000328.jpg,315.37024,171.710065,337.87008,229.690291,tie
000000000328.jpg,12.029759999999996,171.36022749999998,131.48000000000002,250.99011649999997,backpack
000000000328.jpg,49.450239999999994,160.850127,134.73023999999998,208.690221,backpack
000000000472.jpg,394.86016,56.679896,482.0704,88.14,airplane
000000000283.jpg,63.18029,42.58015999999998,145.580134,354.32992,bottle
000000000283.jpg,0.23004999999999853,142.60992000000002,59.790102,228.96,chair
000000000283.jpg,148.650178,67.01983999999999,428.000214,356.0496,chair
000000000283.jpg,0.0,210.82016000000002,424.65988799999997,630.96032,dining table
000000000283.jpg,164.760098,156.23968000000002,253.020118,370.45984,wine glass
000000000042.jpg,214.14976,41.29011799999999,562.4096,285.070118,dog
000000000564.jpg,230.51001999999997,335.29983999999996,377.98982,614.49984,person
000000000564.jpg,430.78022,203.67967999999996,520.00026,297.57984,person
000000000564.jpg,296.88984,432.80992,402.36976,473.62976,tennis racket
000000000564.jpg,62.89998000000001,234.39008,106.36002,256.66016,chair
000000000564.jpg,108.71016,232.00000000000003,154.29024,257.44000000000005,chair
000000000564.jpg,202.82028,230.33023999999997,250.32019999999997,256.35008,chair
000000000564.jpg,245.15998000000002,307.80992000000003,301.71986000000004,336.09024,chair
000000000564.jpg,135.72988,258.52992,185.85996000000003,288.78015999999997,chair
000000000564.jpg,88.78999999999999,256.36992,139.24976,282.17984,chair
000000000564.jpg,39.44018,260.52992,86.3603,284.20991999999995,chair
000000000564.jpg,13.519999999999996,235.62016,61.26016,258.06048,chair
000000000564.jpg,412.26016,304.2096,473.76992,350.74976000000004,chair
000000000564.jpg,325.82003999999995,279.26976,377.34996,300.88,chair
000000000564.jpg,303.38984,307.55999999999995,354.77000000000004,334.82975999999996,chair
000000000564.jpg,233.05984,228.6,299.52,306.00991999999997,chair
000000000564.jpg,152.80017999999998,232.50976,201.51014,274.04,chair
000000000165.jpg,160.70976,173.44986799999998,251.39007999999998,390.6301,tie
000000000165.jpg,248.63008,108.14014399999999,631.8,536.0,person
000000000165.jpg,6.019839999999988,24.090251999999992,360.13952,528.770164,person
000000000165.jpg,68.80991999999998,126.150012,368.2,412.259844,scissors
000000000025.jpg,385.52992,60.030002999999994,600.50016,357.19013700000005,giraffe
000000000025.jpg,53.01024000000001,356.49000599999994,185.04032,411.68001,giraffe
000000000446.jpg,75.71016000000003,124.17023999999992,358.11,640.0,person
000000000446.jpg,334.84992000000005,367.08000000000004,379.34016,385.67008,remote
000000000446.jpg,259.68,402.10976,269.80992,472.31968,book
000000000446.jpg,70.34976,170.56992,77.56992,186.28,book
000000000446.jpg,31.860000000000007,164.28,41.120160000000006,193.16,book
000000000446.jpg,26.979840000000003,164.21024,35.37984,193.52031999999997,book
000000000446.jpg,37.33032,164.59008000000003,65.74008,194.7904,book
000000000446.jpg,12.919920000000005,98.90976,107.17992,144.85984,book
000000000446.jpg,82.61016,63.57984,96.42023999999999,92.40992,book
000000000446.jpg,1.6600800000000078,495.94015999999993,89.53032,630.24992,couch
000000000446.jpg,415.24992,276.53983999999997,473.66976,361.32,potted plant
000000000446.jpg,374.40984000000003,221.09024000000005,436.91976,319.79040000000003,potted plant
000000000446.jpg,426.64008,177.70015999999998,480.00023999999996,281.57024,potted plant
000000000634.jpg,57.529923499999995,264.62976000000003,348.0398005,474.60992,person
000000000634.jpg,154.93993899999998,446.41984,316.089739,500.4896,skateboard
000000000634.jpg,149.4301445,16.32,171.1102155,47.08992,person
000000000634.jpg,338.65007049999997,0.13983999999999241,427.0002135,114.93984,person
000000000634.jpg,176.880053,17.100160000000002,197.890161,41.26016,person
000000000634.jpg,78.1399325,38.48,103.69972550000001,67.05984,person
000000000360.jpg,261.02,138.7599375,313.12,175.70981250000003,person
000000000360.jpg,97.99000000000001,273.3901875,124.59,294.80006249999997,person
000000000360.jpg,240.44999999999996,155.01,292.64,196.5,snowboard
000000000113.jpg,92.039792,381.22015999999996,248.809808,444.50015999999994,chair
000000000113.jpg,11.030239999999992,577.54016,82.84016,639.48,chair
000000000113.jpg,4.329935999999989,31.42016000000004,156.029744,486.49984000000006,person
000000000113.jpg,70.26988800000001,458.24960000000004,121.869696,519.3798400000001,cup
000000000113.jpg,347.220016,159.85952,368.899856,178.61983999999998,cup
000000000113.jpg,253.789952,363.24032,301.000128,450.28031999999996,knife
000000000113.jpg,142.37995199999997,424.26976,402.69985599999995,573.83968,cake
000000000113.jpg,341.390192,100.48992000000004,416.000208,428.74016,person
000000000113.jpg,19.379984000000007,392.93984000000006,415.99979199999996,639.9996800000001,dining table
000000000113.jpg,148.130112,44.57984000000002,343.729984,431.45984,person
000000000113.jpg,282.560096,95.34976,308.070048,122.11967999999999,cup
000000000113.jpg,346.500128,67.92992000000001,369.940064,89.97984,cup
000000000113.jpg,343.42984,98.09024,367.52996800000005,123.08992,cup
000000000113.jpg,379.90992,96.72000000000001,397.54998400000005,120.01984,cup
000000000113.jpg,195.729872,140.39968,215.789808,162.04000000000002,cup
000000000113.jpg,176.159984,137.13984,199.73012799999998,161.95008,cup
000000000113.jpg,174.85,106.92,194.459824,132.55008,cup
000000000113.jpg,140.57014400000003,138.28,159.33008,160.55008,cup
000000000560.jpg,54.399829999999994,126.17997599999998,109.71989,188.520072,potted plant
000000000560.jpg,79.87992000000003,194.839788,194.01972,260.45994,sink
000000000560.jpg,160.87994,188.12008799999998,171.3799,193.96010399999997,cell phone
000000000560.jpg,219.43978,152.46004799999997,249.19994,156.839904,sink
000000000560.jpg,303.98985,143.980044,343.91002999999995,180.53989199999998,toilet
000000000532.jpg,86.29023999999998,127.09992000000005,547.96,389.21016000000003,bus
000000000532.jpg,269.08992,234.56976,313.6096,390.82992,person
000000000532.jpg,124.32,253.47984000000002,169.98016,367.50000000000006,person
000000000532.jpg,221.33984,212.83008,239.3296,231.21984000000003,person
000000000532.jpg,154.41024000000002,216.46992,166.68032000000002,236.12975999999998,person
000000000532.jpg,0.33983999999999526,163.50000000000006,97.1296,353.50992,bus
000000000532.jpg,153.12991999999997,268.63007999999996,174.23008,304.17024,handbag
000000000532.jpg,120.38976000000001,316.92024000000004,135.48992,342.28008,handbag
000000000368.jpg,207.19032,238.22016,254.63016000000002,287.93024,sports ball
000000000368.jpg,165.30983999999995,107.61984000000001,394.92983999999996,379.93984,person
000000000368.jpg,157.79999999999998,81.30016,211.53984,190.8304,person
000000000368.jpg,64.14,198.36991999999998,121.16016,234.0,person
000000000368.jpg,135.57,148.46976,175.11,230.91967999999997,person
000000000368.jpg,270.70992,71.75008,307.76976,153.8,person
000000000368.jpg,424.64016,138.6304,468.75024,237.34016000000003,person
000000000368.jpg,285.14976,122.08000000000001,361.72992,360.30976,person
000000000368.jpg,362.61983999999995,137.29984000000002,399.79967999999997,235.37984,person
000000000368.jpg,80.88000000000001,136.64991999999998,109.92,202.90975999999998,person
000000000368.jpg,65.02991999999999,138.05023999999997,83.86992,201.81023999999996,person
000000000368.jpg,214.14,120.25984000000001,234.06,149.92000000000002,person
000000000368.jpg,0.00023999999999979593,137.82016000000004,18.760080000000002,230.76992,person
000000000471.jpg,120.89983999999998,112.26982899999999,580.52992,324.32998499999997,bus
000000000471.jpg,211.02975999999998,155.139775,227.23968,200.119955,person
000000000491.jpg,134.44000000000003,11.270034500000008,395.63,308.8701215,teddy bear
000000000491.jpg,287.78999999999996,0.7701364999999925,487.36,156.22002149999997,teddy bear
000000000491.jpg,0.0,4.880139500000013,91.86999999999999,186.1700525,teddy bear
000000000491.jpg,79.47,0.9100475000000046,292.73,120.92019450000001,teddy bear
000000000459.jpg,162.569928,278.98976,224.19993600000004,518.79968,tie
000000000459.jpg,0.0002579999999738902,84.84992,514.880022,632.8102399999999,person
000000000073.jpg,12.999802500000044,22.750400000000013,548.9797074999999,632.42016,motorcycle
000000000073.jpg,1.659969999999987,3.319999999999993,270.25984,275.22976,motorcycle
000000000315.jpg,13.47008000000001,95.2199325,225.58015999999998,227.9097555,umbrella
000000000315.jpg,142.00992,116.77019549999999,295.54016,206.01020649999998,umbrella
000000000315.jpg,202.90976,111.75016999999998,331.30976,182.860188,umbrella
000000000315.jpg,280.63007999999996,131.299938,348.44,172.88973800000002,umbrella
000000000315.jpg,281.03968000000003,114.6202505,370.18976000000004,135.1901215,umbrella
000000000315.jpg,375.26016,134.42002700000003,425.00992,159.139911,umbrella
000000000315.jpg,423.91008000000005,42.740138,462.13024,132.609974,umbrella
000000000315.jpg,0.0,96.6602035,159.53024,357.45002650000004,umbrella
000000000315.jpg,0.0,137.2200795,78.68032000000001,247.5598685,umbrella
000000000315.jpg,130.49984000000003,117.0699495,254.27968,220.6998605,umbrella
000000000315.jpg,227.25983999999994,130.179917,316.52,197.920051,umbrella
000000000315.jpg,338.69024,139.269893,400.53024000000005,331.89984100000004,person
000000000315.jpg,493.47999999999996,148.66005,542.5699199999999,333.370002,person
000000000315.jpg,124.4896,219.590301,209.77983999999998,392.690123,person
000000000315.jpg,532.23008,186.9497805,578.55008,243.0298255,person
000000000315.jpg,542.17984,159.8301565,566.4000000000001,202.44005950000002,person
000000000315.jpg,575.4099199999999,195.2600545,625.6,242.7599615,person
000000000315.jpg,546.96992,139.880076,560.8598400000001,174.010186,person
000000000315.jpg,325.77984,130.700003,409.77984,170.569847,umbrella
000000000315.jpg,93.06016,388.4600475,152.8304,421.6998625,handbag
000000000315.jpg,203.41983999999994,275.3900205,495.12991999999997,405.8901875,chair
000000000315.jpg,216.26976000000002,220.7801365,267.4896,244.11013549999998,person
000000000315.jpg,300.72992,182.0499555,327.15999999999997,215.34015650000003,person
000000000315.jpg,587.27968,155.770027,593.06976,168.72008300000002,person
000000000315.jpg,183.79008,369.109902,302.78016,426.99999999999994,person
000000000315.jpg,325.40992,172.63012200000003,340.56,209.089944,person
000000000315.jpg,208.08032,249.07998849999996,292.95008,295.4901915,chair
000000000315.jpg,16.630079999999992,249.30010700000003,156.08032,358.630041,chair
000000000315.jpg,3.329919999999994,401.4899525,104.25023999999999,421.4500675,chair
000000000315.jpg,222.0,265.3901075,294.91008,295.23014850000004,chair
000000000315.jpg,-0.00031999999999854367,323.200143,63.339839999999995,407.600109,chair
000000000315.jpg,222.20992,245.0401415,282.51968,264.5800885,chair
000000000315.jpg,233.04992,290.7398165,309.71999999999997,309.9099815,chair
000000000315.jpg,211.04992000000001,223.800094,274.26976,248.900008,chair
000000000315.jpg,623.02976,162.549933,630.54976,188.549963,person
000000000315.jpg,464.18016,106.2600175,530.7702400000001,138.6398545,umbrella
000000000315.jpg,102.67008000000001,358.570261,144.06016,370.340089,handbag
000000000315.jpg,116.30976000000001,327.0600095,180.03968,389.2299285,handbag
000000000584.jpg,5.760319999999979,1.4398799999999952,343.49024,70.52004,spoon
000000000584.jpg,312.14016,275.2599,374.96,326.83997999999997,broccoli
000000000584.jpg,199.70016,193.479828,393.65024000000005,301.459752,broccoli
000000000584.jpg,354.82976,318.75023999999996,446.0496,400.94012399999997,carrot
000000000584.jpg,447.13984,253.520055,528.64,331.009881,carrot
000000000584.jpg,465.08992,189.439857,539.26976,267.630027,carrot
000000000584.jpg,512.16,245.48015700000002,579.21024,321.87005100000005,carrot
000000000584.jpg,232.11968,142.30998599999998,269.82975999999996,178.289946,carrot
000000000584.jpg,233.07999999999998,51.859962,306.77024,117.780054,carrot
000000000584.jpg,0.0,14.360034000000013,640.0,418.340094,bowl
000000000584.jpg,196.35008,170.879889,282.38016,248.759931,carrot
000000000584.jpg,135.3696,194.43023399999998,202.09983999999997,263.76003,carrot
000000000584.jpg,379.08992,43.699932000000004,437.79967999999997,88.130028,carrot
000000000584.jpg,357.55999999999995,187.20996,413.0,242.00974799999997,carrot
000000000309.jpg,153.1803,213.24989999999997,287.7501,426.2697,teddy bear
000000000309.jpg,273.7098,214.3797,391.00980000000004,355.9599,teddy bear
000000000309.jpg,420.1497,71.4501,512.9799,195.0999,dog
000000000309.jpg,73.10010000000001,235.32990000000004,194.52030000000002,493.3497,teddy bear
000000000415.jpg,60.12998700000001,399.08959999999996,102.09995900000001,443.49984,tennis racket
000000000415.jpg,-0.00017950000000865884,257.44031999999993,122.9598335,559.06016,person
000000000312.jpg,2.8799999999999955,185.18990000000002,229.32992,392.45997000000006,elephant
000000000312.jpg,225.82976000000002,193.97990849999996,434.67968,374.9198775,elephant
000000000312.jpg,322.22015999999996,294.569793,403.13023999999996,375.73993099999996,elephant
000000000312.jpg,491.40992000000006,176.26986999999997,640.0,375.67972399999996,elephant
000000000312.jpg,469.93984000000006,230.670097,513.9500800000001,372.39993699999997,elephant
000000000312.jpg,419.33984,249.43994949999995,567.06016,372.0901485,elephant
000000000009.jpg,1.0799999999999272,187.69008000000002,612.66976,473.53008000000005,bowl
